OBJECTID,CF,CASE_NUM,SOURCE,ADOPTDATE,COMMENTS,CPA_1,CPA_2,BICYCLE_N,created_user,created_date,last_edited_user,last_edited_date,Shape__Length
5998,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,Warner Center Specific Plan,2016/09/09 00:00:00+00,,CPK,,2,,,,,21.7562085489654
5999,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,418.248310452495
6000,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,274.314227387466
6001,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,242.27265980745
6002,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,337.227762366149
6003,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Wilshire Community Plan,2015/08/11 00:00:00+00,,WIL,,3,,,,,117.64989483815
6004,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Wilshire Community Plan,2015/08/11 00:00:00+00,,WIL,,3,,,,,125.443604827639
6005,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,WIL,,2,,,,,343.677692869816
6006,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,WIL,,2,,,,,342.702674824675
6007,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,WIL,,2,,,,,292.567078856828
6008,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SVY,,2,,,,,175.993023196771
6009,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SVY,,2,,,,,134.261503087408
6010,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SVY,,2,,,,,160.786769310506
6011,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SVY,,2,,,,,224.065913657561
6012,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,WLA,,2,,,,,9.32848762347637
6013,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLK,,1,,,,,96.4136637303602
6014,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,112.091013808328
6015,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,112.418518651012
6016,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Wilshire Community Plan,2015/08/11 00:00:00+00,,WIL,,3,,,,,113.065502954499
6017,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,295.507873704666
6018,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CHT,,2,,,,,7.72894195504088
6019,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,459.618341404504
6020,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,Warner Center Specific Plan,2016/09/09 00:00:00+00,,CPK,,2,,,,,119.646105236492
6021,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Warner Center Specific Plan,2015/08/11 00:00:00+00,,CPK,,1,,,,,13.6193494537788
6022,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00, ,WIL, ,2,,,,,119.242245484316
6023,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,129.940909289779
6024,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,75.8644691470417
6025,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,WIL,,2,,,,,118.948041977661
6026,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00, ,WIL, ,2,,,,,153.400186843237
6027,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00, ,WIL, ,2,,,,,148.727618101399
6028,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,Downtown Street Standards,2016/09/09 00:00:00+00, ,CCY, ,3,,,,,144.298349494475
6029,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,Downtown Street Standards,2016/09/09 00:00:00+00, ,CCY, ,3,,,,,134.969036771195
6030,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Downtown Street Standards,2015/08/11 00:00:00+00, ,CCY, ,1,,,,,116.946171587213
6031,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Downtown Street Standards,2015/08/11 00:00:00+00, ,CCY, ,1,,,,,75.7132237077765
6032,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Downtown Street Standards,2015/08/11 00:00:00+00, ,CCY, ,1,,,,,152.809711097698
6033,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SVY,,2,,,,,31.6172144728679
6034,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated per Timmy. Middle out consistency edit.,NHL,,1,,,,,7.09632762125385
6035,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated per Timmy. Middle out consistency edit.,BTW,,1,,,,,77.8837180361901
6036,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated per Timmy. Middle out consistency edit.,BTW,,1,,,,,168.151061489064
6037,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated per Timmy. Middle out consistency edit.,BTW,,1,,,,,241.693952696122
6038,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,2,,,,,336.170365110856
6039,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SPD,,2,,,,,181.224971828521
6040,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SPD,,2,,,,,64.0259226866142
6041,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,MSS,,1,,,,,193.372529817532
6042,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated per Timmy. Middle out consistency edit.,BTW,,1,,,,,361.158889498753
6043,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated per Timmy. Middle out consistency edit.,BTW,,1,,,,,338.00254051692
6044,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,Updated per Timmy. Middle out consistency edit.,BTW,,1,,,,,141.191484471211
6045,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,1,,,,,47.8259051949327
6046,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,155.895052383645
6047,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,93.5084118193155
6048,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,92.0426907969672
6049,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,110.244161874585
6050,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,16.4601144349817
6051,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,135.935380567731
6052,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00, ,WIL, ,2,,,,,139.171293959531
6053,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Downtown Street Standards,2015/08/11 00:00:00+00,,CCY,,1,,,,,156.089876348761
6054,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,Downtown Street Standards,2016/09/09 00:00:00+00, ,CCY, ,3,,,,,140.166884004513
6055,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Downtown Street Standards,2015/08/11 00:00:00+00, ,CCY, ,1,,,,,119.071369807997
6056,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,3,,,,,26.6299977757617
6057,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,Warner Center Specific Plan,2016/09/09 00:00:00+00,,CPK,,2,,,,,118.764933687152
6058,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,Warner Center Specific Plan,2016/09/09 00:00:00+00,,CPK,,2,,,,,127.779335452351
6059,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,LAX,,1,,,,,86.4364652511929
6060,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,160.116249857955
6061,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,94.5318273432277
6062,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,179.922439787563
6063,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,137.872298302737
6064,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,141.386205531289
6065,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,25.8198649244992
6066,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,95.4654175736949
6067,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,154.408352462774
6068,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,137.060255063859
6069,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,90.7867095679953
6070,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,3,,,,,60.3199731266555
6071,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,3,,,,,73.0461133159855
6072,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,34.348322815671
6073,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,WIL,,2,,,,,118.307931093539
6074,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,121.352290238043
6075,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,105.957707845656
6076,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,140.600194660321
6077,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,99.593039883097
6078,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,66.1781595455476
6079,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,28.4907805911049
6080,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,66.6305196231752
6081,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLK,,2,,,,,119.570462094865
6082,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLK,,2,,,,,566.33421497694
6083,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,3,,,,,239.866400556685
6084,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,3,,,,,81.8915873194882
6085,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,3,,,,,177.092759763956
6086,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,3,,,,,19.818609917933
6087,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CPK,,2,,,,,210.343855526559
6088,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CPK,,2,,,,,12.3480335749691
6089,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,63.548057530012
6090,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,141.683929362768
6091,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,45.3547512509515
6092,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,121.373594489036
6093,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,52.2425348783192
6094,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Downtown Street Standards,2015/08/11 00:00:00+00,,CCY,,1,,,,,250.139591467916
6095,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Downtown Street Standards,2015/08/11 00:00:00+00,,CCY,,1,,,,,73.2846704633973
6096,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLK,,1,,,,,46.1800466081981
6097,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CCN,,1,,,,,101.180015214425
6098,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CCN,,1,,,,,80.2564376923031
6099,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CCN,,1,,,,,153.488105470027
6100,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLK,,2,,,,,91.8595645954642
6101,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLK,,2,,,,,459.188662822261
6102,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLK,,2,,,,,207.646841703163
6103,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,60.7357159434538
6104,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,60.4393991048592
6105,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,119.339306805855
6106,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,122.914242782762
6107,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,139.488106561257
6108,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,102.9917213399
6109,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,40.4571405508235
6110,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLK,,2,,,,,456.443693574104
6111,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,143.503853824958
6112,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,143.908080711424
6113,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,43.3032730123001
6114,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,Hollywood Community Plan (6/19/12),2016/09/09 00:00:00+00,12-0303-S4 HWD NCP REPEAL SA204:1,HWD,,2,,,,,73.8802428370787
6115,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,HWD,,2,,,,,147.402849525072
6116,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Downtown Street Standards,2015/08/11 00:00:00+00,,CCY,,1,,,,,242.508246771218
6117,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Downtown Street Standards,2015/08/11 00:00:00+00,,CCY,,1,,,,,171.655488186464
6118,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Downtown Street Standards,2015/08/11 00:00:00+00,,CCY,,1,,,,,197.453128401442
6119,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Downtown Street Standards,2015/08/11 00:00:00+00,,CCY,,1,,,,,110.235097446509
6120,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Downtown Street Standards,2015/08/11 00:00:00+00, ,CCY, ,1,,,,,75.6909132371421
6121,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,Downtown Street Standards,2016/09/09 00:00:00+00, ,CCY, ,3,,,,,139.998792182673
6122,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2,Downtown Street Standards,2016/09/09 00:00:00+00, ,CCY, ,3,,,,,140.578634670432
6123,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Downtown Street Standards,2015/08/11 00:00:00+00, ,CCY, ,1,,,,,152.32889897091
6124,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,2,,,,,127.998782921572
6125,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,2,,,,,56.5519142483218
6126,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,2,,,,,119.469814204459
6127,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,2,,,,,244.90314919829
6128,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,2,,,,,187.540797339465
6129,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,2,,,,,484.064501967657
6130,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,2,,,,,190.24127645718
6131,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CHT,,2,,,,,269.508319019029
6132,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CHT,,2,,,,,241.84646951669
6133,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CHT,,2,,,,,510.162804450775
6134,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CHT,,2,,,,,248.378397360068
6135,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CHT,,2,,,,,261.820485695129
6136,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CHT,,2,,,,,511.638619441673
6137,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CHT,,2,,,,,201.329615737953
6138,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,243.691554306816
6139,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,272.296701529719
6140,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,367.837397616695
6141,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,457.621741954444
6142,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,173.55463022915
6143,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,55.7677558833809
6144,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,293.996674819131
6145,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,227.983992569388
6146,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,89.9556627450115
6147,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,651.474728798037
6148,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,164.972312232176
6149,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,343.863005552078
6150,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,645.537287411524
6151,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLD,,2,,,,,253.11913587833
6152,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,301.590791961374
6153,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,123.1604391909
6154,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,60.5371105193565
6155,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,SLA,,2,,,,,60.6759127829025
6156,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,60.5142127396417
6157,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,2,,,,,150.235054954131
6158,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,3,,,,,163.915605491982
6159,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,SLA,,3,,,,,152.297547732348
6160,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,2,,,,,259.44469450199
6161,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,2,,,,,144.445124649815
6162,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,2,,,,,298.664562784884
6163,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,NLA,,2,,,,,35.9613667990701
6164,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,89.5370765720091
6165,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,135.928209610869
6166,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,148.674570202253
6167,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,143.253299515948
6168,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,44.2301520581907
6169,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,89.2612317749665
6170,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,130.400388070659
6171,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,NLA,,2,,,,,74.6129791897147
6172,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,214.91680311163
6173,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,119.517412763556
6174,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,15.4019231867306
6175,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,127.551150588392
6176,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,30.3297719291985
6177,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,147.034364355385
6178,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00, ,WIL, ,2,,,,,16.8518051700683
6179,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,138.717201384527
6180,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,154.852741444863
6181,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,139.147378263881
6182,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,136.968139711932
6183,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00, ,WIL, ,2,,,,,111.464536093306
6184,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,488.855644588
6185,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,440.909458375019
6186,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,619.376582312461
6187,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,330.285403209751
6188,15-0719,CPC-2013-910-GPA-SP-CA-MSC-M2, ,2016/09/09 00:00:00+00,,CHT,,2,,,,,475.483740805623
6189,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Wilshire Community Plan,2015/08/11 00:00:00+00,,WIL,,3,,,,,10.6600278272496
6190,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Wilshire Community Plan,2015/08/11 00:00:00+00,,WIL,,3,,,,,110.452374070746
6191,15-0719,CPC-2013-910-GPA-SP-CA-MSC, ,2015/08/11 00:00:00+00,,CPK,,3,,,,,218.214401744635
6192,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Wilshire Community Plan,2015/08/11 00:00:00+00,,WIL,,3,,,,,124.073533713687
6193,15-0719,CPC-2013-910-GPA-SP-CA-MSC,Wilshire Community Plan,2015/08/11 00:00:00+00,,WIL,,3,,,,,148.694213799956
